job_id,scenario,dataset,train_dataset_name,eval_dataset_name,evaluation_mode,model_type,feature_set,threshold_mode,threshold,threshold_selected_on,roc_auc,pr_auc,precision,recall,f1_score,false_positive_rate,alert_rate,positive_share,precision_at_100,recall_at_100,lift_at_100,precision_at_500,recall_at_500,lift_at_500,tp,fp,fn,tn,train_rows,valid_rows,test_rows,train_time_sec,inference_time_sec,bundle_path
base_xgboost_raw,Base,Base,base,base,held_out_test,xgboost,raw,default_0.5,0.5,fixed,0.8921121454079061,0.19565031656815846,0.07730699246165844,0.7267839687194526,0.13974907194210798,0.1199562026035119,0.12823333333333334,0.01364,0.62,0.030303030303030304,45.45454545454545,0.414,0.10117302052785923,30.35190615835777,1487,17748,559,130206,700000,150000,150000,30.150460884993663,0.8269519649911672,/opt/project/artifacts/models/benchmark/base_xgboost_raw_xgboost_raw_bundle.joblib
base_xgboost_raw,Base,Base,base,base,held_out_test,xgboost,raw,best_f1_valid,0.89,validation,0.8921121454079061,0.19565031656815846,0.2608695652173913,0.2697947214076246,0.2652570879384911,0.010570853102991471,0.014106666666666667,0.01364,0.62,0.030303030303030304,45.45454545454545,0.414,0.10117302052785923,30.35190615835777,552,1564,1494,146390,700000,150000,150000,30.150460884993663,0.8269519649911672,/opt/project/artifacts/models/benchmark/base_xgboost_raw_xgboost_raw_bundle.joblib
base_xgboost_raw,Base,Base,base,base,held_out_test,xgboost,raw,best_recall_alert_20_valid,0.4,validation,0.8921121454079061,0.19565031656815846,0.06161155454199924,0.79227761485826,0.1143320637607561,0.1668694323911486,0.1754,0.01364,0.62,0.030303030303030304,45.45454545454545,0.414,0.10117302052785923,30.35190615835777,1621,24689,425,123265,700000,150000,150000,30.150460884993663,0.8269519649911672,/opt/project/artifacts/models/benchmark/base_xgboost_raw_xgboost_raw_bundle.joblib
base_xgboost_raw,Base,Base,base,base,held_out_test,xgboost,raw,best_recall_alert_30_valid,0.27,validation,0.8921121454079061,0.19565031656815846,0.04471227637571396,0.8685239491691105,0.08504630405130537,0.2566067831893697,0.2649533333333333,0.01364,0.62,0.030303030303030304,45.45454545454545,0.414,0.10117302052785923,30.35190615835777,1777,37966,269,109988,700000,150000,150000,30.150460884993663,0.8269519649911672,/opt/project/artifacts/models/benchmark/base_xgboost_raw_xgboost_raw_bundle.joblib
base_xgboost_raw,Base,Base,base,base,held_out_test,xgboost,raw,best_recall_fpr_05_valid,0.75,validation,0.8921121454079061,0.19565031656815846,0.14995690893421432,0.5102639296187683,0.23179396092362345,0.039998918582802766,0.046413333333333334,0.01364,0.62,0.030303030303030304,45.45454545454545,0.414,0.10117302052785923,30.35190615835777,1044,5918,1002,142036,700000,150000,150000,30.150460884993663,0.8269519649911672,/opt/project/artifacts/models/benchmark/base_xgboost_raw_xgboost_raw_bundle.joblib
