job_id,scenario,dataset,train_dataset_name,eval_dataset_name,evaluation_mode,model_type,feature_set,threshold_mode,threshold,threshold_selected_on,roc_auc,pr_auc,precision,recall,f1_score,false_positive_rate,alert_rate,positive_share,precision_at_100,recall_at_100,lift_at_100,precision_at_500,recall_at_500,lift_at_500,tp,fp,fn,tn,train_rows,valid_rows,test_rows,train_time_sec,inference_time_sec,bundle_path
variant_2_xgboost_engineered,Variant II,Variant II,base,variant_2,external_dataset,xgboost,engineered,default_0.5,0.5,fixed,0.8997893692097925,0.16923841912817916,0.045537971395920626,0.8346178257321607,0.08636380695038655,0.19508559907216694,0.202139,0.011029,0.76,0.006890923927826639,68.90923927826638,0.59,0.02674766524616919,53.495330492338375,9205,192934,1824,796037,700000,150000,1000000,46.687243075997685,11.562533566990169,/opt/project/artifacts/models/benchmark/variant_2_xgboost_engineered_xgboost_engineered_bundle.joblib
variant_2_xgboost_engineered,Variant II,Variant II,base,variant_2,external_dataset,xgboost,engineered,best_f1_valid,0.87,validation,0.8997893692097925,0.16923841912817916,0.13995649021029732,0.43748299936530965,0.21206926863572434,0.029980656662328825,0.034475,0.011029,0.76,0.006890923927826639,68.90923927826638,0.59,0.02674766524616919,53.495330492338375,4825,29650,6204,959321,700000,150000,1000000,46.687243075997685,11.562533566990169,/opt/project/artifacts/models/benchmark/variant_2_xgboost_engineered_xgboost_engineered_bundle.joblib
variant_2_xgboost_engineered,Variant II,Variant II,base,variant_2,external_dataset,xgboost,engineered,best_recall_alert_20_valid,0.39,validation,0.8997893692097925,0.16923841912817916,0.036119050509286335,0.8902892374648653,0.0694216628959276,0.2649541796473304,0.271851,0.011029,0.76,0.006890923927826639,68.90923927826638,0.59,0.02674766524616919,53.495330492338375,9819,262032,1210,726939,700000,150000,1000000,46.687243075997685,11.562533566990169,/opt/project/artifacts/models/benchmark/variant_2_xgboost_engineered_xgboost_engineered_bundle.joblib
variant_2_xgboost_engineered,Variant II,Variant II,base,variant_2,external_dataset,xgboost,engineered,best_recall_alert_30_valid,0.27,validation,0.8997893692097925,0.16923841912817916,0.027596276010804693,0.9374376643394686,0.05361425634138057,0.36837581688441823,0.374652,0.011029,0.76,0.006890923927826639,68.90923927826638,0.59,0.02674766524616919,53.495330492338375,10339,364313,690,624658,700000,150000,1000000,46.687243075997685,11.562533566990169,/opt/project/artifacts/models/benchmark/variant_2_xgboost_engineered_xgboost_engineered_bundle.joblib
variant_2_xgboost_engineered,Variant II,Variant II,base,variant_2,external_dataset,xgboost,engineered,best_recall_fpr_05_valid,0.74,validation,0.8997893692097925,0.16923841912817916,0.08214310356723936,0.6476561791640221,0.14579485033728964,0.08070509650940219,0.086958,0.011029,0.76,0.006890923927826639,68.90923927826638,0.59,0.02674766524616919,53.495330492338375,7143,79815,3886,909156,700000,150000,1000000,46.687243075997685,11.562533566990169,/opt/project/artifacts/models/benchmark/variant_2_xgboost_engineered_xgboost_engineered_bundle.joblib
